reference_key,product_id,category_id,product_name,barcode,description,is_active,source_item_code
off:en:frozen-flat-green-beans,,8,Frozen flat green beans,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-flat-green-beans
off:en:frozen-flatbreads,,8,Frozen flatbreads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-flatbreads
off:en:frozen-focaccia,,8,Frozen focaccia,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-focaccia
off:en:frozen-foods,,8,Frozen foods,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-foods
off:en:frozen-french-fries-to-deep-fry,,8,Frozen French fries to deep-fry,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-french-fries-to-deep-fry
off:en:frozen-french-fries-to-roast,,8,Frozen French fries to roast,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-french-fries-to-roast
off:en:frozen-freshwater-fish-fillets,,3,Frozen freshwater fish fillets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-freshwater-fish-fillets
off:en:frozen-freshwater-fishes,,3,Frozen freshwater fishes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-freshwater-fishes
off:en:frozen-fried-potato-cubes,,8,Frozen fried potato cubes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fried-potato-cubes
off:en:frozen-fried-potatoes,,8,Frozen fried potatoes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fried-potatoes
off:en:frozen-frog-legs,,8,Frozen frog legs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-frog-legs
off:en:frozen-fruit-and-vegetable-juices,,7,Frozen fruit and vegetable juices,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruit-and-vegetable-juices
off:en:frozen-fruit-juices,,7,Frozen fruit juices,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruit-juices
off:en:frozen-fruit-puree-sticks,,8,Frozen fruit puree sticks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruit-puree-sticks
off:en:frozen-fruit-tartlets,,8,Frozen fruit tartlets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruit-tartlets
off:en:frozen-fruits,,8,Frozen fruits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruits
off:en:frozen-fruits-coulis,,8,Frozen fruits coulis,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruits-coulis
off:en:frozen-fruits-with-added-sugar,,8,Frozen fruits with added sugar,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-fruits-with-added-sugar
off:en:frozen-game-meat,,8,Frozen game meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-game-meat
off:en:frozen-geese-feet,,2,Frozen geese feet,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-geese-feet
off:en:frozen-geese-legs,,2,Frozen geese legs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-geese-legs
off:en:frozen-geese-offals,,2,Frozen geese offals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-geese-offals
off:en:frozen-geese-wings,,2,Frozen geese wings,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-geese-wings
off:en:frozen-gluten-free-flatbreads,,8,Frozen gluten-free flatbreads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-gluten-free-flatbreads
off:en:frozen-gluten-free-hot-dog-buns,,8,Frozen gluten-free hot dog buns,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-gluten-free-hot-dog-buns
off:en:frozen-gluten-free-oat-breads,,8,Frozen gluten-free oat breads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-gluten-free-oat-breads
off:en:frozen-gluten-free-pitas,,8,Frozen gluten-free pitas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-gluten-free-pitas
off:en:frozen-goose,,2,Frozen goose,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-goose
off:en:frozen-goose-breasts,,2,Frozen Goose breasts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-goose-breasts
off:en:frozen-goose-neck,,2,Frozen goose neck,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-goose-neck
off:en:frozen-gooseberries,,8,Frozen Gooseberries,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-gooseberries
off:en:frozen-grain-based-meal-kits,,8,Frozen grain based meal kits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-grain-based-meal-kits
off:en:frozen-grain-based-meals,,8,Frozen grain based meals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-grain-based-meals
off:en:frozen-green-asparagus,,8,Frozen green asparagus,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-green-asparagus
off:en:frozen-green-beans,,8,Frozen green beans,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-green-beans
off:en:frozen-green-cabbage,,8,Frozen green cabbage,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-green-cabbage
off:en:frozen-green-garlics,,8,Frozen green garlics,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-green-garlics
off:en:frozen-green-peas,,8,Frozen green peas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-green-peas
off:en:frozen-green-peppers,,8,Frozen green peppers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-green-peppers
off:en:frozen-ground-beef-meats,,8,Frozen ground beef meats,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-beef-meats
off:en:frozen-ground-beef-preparations,,8,Frozen ground beef preparations,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-beef-preparations
off:en:frozen-ground-beef-steaks,,8,Frozen ground beef steaks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-beef-steaks
off:en:frozen-ground-chicken-meat,,2,Frozen ground chicken meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-chicken-meat
off:en:frozen-ground-game-meat,,2,Frozen ground game meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-game-meat
off:en:frozen-ground-horse-meat,,2,Frozen ground horse meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-horse-meat
off:en:frozen-ground-meat-preparations,,8,Frozen ground meat preparations,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-meat-preparations
off:en:frozen-ground-meats,,8,Frozen ground meats,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-meats
off:en:frozen-ground-pork-meat,,2,Frozen ground pork meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-pork-meat
off:en:frozen-ground-poultry-meat,,2,Frozen ground Poultry meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-poultry-meat
off:en:frozen-ground-sheep-meat,,2,Frozen ground sheep meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-sheep-meat
off:en:frozen-ground-steaks,,8,Frozen ground steaks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-steaks
off:en:frozen-ground-turkey-meat,,2,Frozen ground turkey meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ground-turkey-meat
off:en:frozen-hake-fillet,,8,Frozen hake fillet,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hake-fillet
off:en:frozen-hamburger-buns,,8,Frozen hamburger buns,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hamburger-buns
off:en:frozen-hare,,2,Frozen hare,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hare
off:en:frozen-hare-leg,,2,Frozen hare leg,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hare-leg
off:en:frozen-hare-loin,,2,Frozen hare loin,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hare-loin
off:en:frozen-hare-offals,,2,Frozen hare offals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hare-offals
off:en:frozen-hare-shoulder,,2,Frozen hare shoulder,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hare-shoulder
off:en:frozen-hart-shoulder,,2,Frozen hart shoulder,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hart-shoulder
off:en:frozen-hen,,2,Frozen Hen,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hen
off:en:frozen-herbs-and-spices,,8,Frozen Herbs and Spices,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-herbs-and-spices
off:en:frozen-horchatas-de-chufa,,8,Frozen horchatas de chufa,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-horchatas-de-chufa
off:en:frozen-horse-meat,,2,Frozen horse meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-horse-meat
off:en:frozen-hot-dog-buns,,8,Frozen hot dog buns,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-hot-dog-buns
off:en:frozen-iridescent-shark,,3,Frozen iridescent shark,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-iridescent-shark
off:en:frozen-jumbo-shrimps,,3,Frozen jumbo shrimps,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-jumbo-shrimps
off:en:frozen-kadaif-pastas,,8,Frozen Kadaif pastas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kadaif-pastas
off:en:frozen-kangaroo-chops,,2,Frozen kangaroo chops,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kangaroo-chops
off:en:frozen-kangaroo-fillets,,2,Frozen kangaroo fillets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kangaroo-fillets
off:en:frozen-kangaroo-leg,,2,Frozen kangaroo leg,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kangaroo-leg
off:en:frozen-kangaroo-meat,,2,Frozen kangaroo meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kangaroo-meat
off:en:frozen-kangaroo-offals,,2,Frozen kangaroo offals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kangaroo-offals
off:en:frozen-kangaroo-shank,,2,Frozen kangaroo shank,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kangaroo-shank
off:en:frozen-kiwifruits,,8,Frozen kiwifruits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kiwifruits
off:en:frozen-knodel,,8,Frozen knödel,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-knodel
off:en:frozen-kroketten,,8,Frozen kroketten,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-kroketten
off:en:frozen-lamb-breast,,2,Frozen lamb breast,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-breast
off:en:frozen-lamb-fat,,2,Frozen lamb fat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-fat
off:en:frozen-lamb-leg,,2,Frozen lamb leg,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-leg
off:en:frozen-lamb-loin,,2,Frozen lamb loin,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-loin
off:en:frozen-lamb-meat,,2,Frozen lamb meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-meat
off:en:frozen-lamb-offals,,2,Frozen lamb offals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-offals
off:en:frozen-lamb-rack,,2,Frozen lamb rack,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-rack
off:en:frozen-lamb-shank,,2,Frozen lamb shank,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lamb-shank
off:en:frozen-langos,,8,Frozen langos,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-langos
off:en:frozen-lasagne,,8,Frozen lasagne,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lasagne
off:en:frozen-leaf-vegetables,,8,Frozen leaf vegetables,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-leaf-vegetables
off:en:frozen-leeks,,8,Frozen leeks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-leeks
off:en:frozen-legumes,,8,Frozen legumes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-legumes
off:en:frozen-lepinja,,8,Frozen lepinja,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lepinja
off:en:frozen-lima-beans,,8,Frozen lima beans,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lima-beans
off:en:frozen-lingonberries,,8,Frozen lingonberries,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lingonberries
off:en:frozen-lobsters,,3,Frozen lobsters,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lobsters
off:en:frozen-lorraine-quiche,,8,Frozen Lorraine quiche,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-lorraine-quiche
off:en:frozen-mangos,,8,Frozen mangos,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mangos
off:en:frozen-manti,,8,Frozen manti,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-manti
off:en:frozen-marbled-beef-ribs,,2,Frozen marbled beef ribs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-marbled-beef-ribs
off:en:frozen-marine-fish-fillets,,3,Frozen marine fish fillets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-marine-fish-fillets
off:en:frozen-marine-fishes,,3,Frozen marine fishes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-marine-fishes
off:en:frozen-mashed-broccolis,,8,Frozen mashed broccolis,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mashed-broccolis
off:en:frozen-mashed-cauliflower,,8,Frozen mashed cauliflower,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mashed-cauliflower
off:en:frozen-mashed-potatoes,,8,Frozen mashed potatoes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mashed-potatoes
off:en:frozen-mashed-vegetables,,8,Frozen mashed vegetables,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mashed-vegetables
off:en:frozen-meals-with-fish,,17,Frozen meals with fish,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-meals-with-fish
off:en:frozen-meals-with-meat,,8,Frozen meals with meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-meals-with-meat
off:en:frozen-meat-and-vegetable-mixes,,8,Frozen meat and vegetable mixes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-meat-and-vegetable-mixes
off:en:frozen-meat-balls,,8,Frozen meat balls,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-meat-balls
off:en:frozen-meat-preparations,,8,Frozen meat preparations,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-meat-preparations
off:en:frozen-meats,,8,Frozen meats,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-meats
off:en:frozen-microwave-fries,,8,Frozen microwave fries,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-microwave-fries
off:en:frozen-mint,,8,Frozen mint,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mint
off:en:frozen-mixed-berries,,8,Frozen mixed berries,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-berries
off:en:frozen-mixed-diced-vegetables,,8,Frozen mixed diced vegetables,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-diced-vegetables
off:en:frozen-mixed-fruits,,8,Frozen mixed fruits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-fruits
off:en:frozen-mixed-mushrooms,,8,Frozen mixed mushrooms,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-mushrooms
off:en:frozen-mixed-peppers,,8,Frozen mixed peppers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-peppers
off:en:frozen-mixed-tropical-fruits,,8,Frozen mixed tropical fruits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-tropical-fruits
off:en:frozen-mixed-vegetables,,8,Frozen mixed vegetables,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-vegetables
off:en:frozen-mixed-vegetables-for-couscous,,8,Frozen mixed vegetables for couscous,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-vegetables-for-couscous
off:en:frozen-mixed-vegetables-for-ratatouille,,8,Frozen mixed vegetables for ratatouille,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-vegetables-for-ratatouille
off:en:frozen-mixed-vegetables-for-soups,,8,Frozen mixed vegetables for soups,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-vegetables-for-soups
off:en:frozen-mixed-vegetables-for-wok,,8,Frozen mixed vegetables for wok,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mixed-vegetables-for-wok
off:en:frozen-mollusc,,3,Frozen Mollusc,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mollusc
off:en:frozen-mozzarella,,8,Frozen mozzarella,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mozzarella
off:en:frozen-muffins,,8,Frozen muffins,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-muffins
off:en:frozen-mushrooms,,8,Frozen mushrooms,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mushrooms
off:en:frozen-muskmelons,,8,Frozen muskmelons,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-muskmelons
off:en:frozen-mutton-shoulder,,2,Frozen mutton shoulder,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-mutton-shoulder
off:en:frozen-nile-perch,,3,Frozen nile perch,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-nile-perch
off:en:frozen-nuts,,8,Frozen nuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-nuts
off:en:frozen-oat-breads,,8,Frozen oat breads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-oat-breads
off:en:frozen-onions,,8,Frozen onions,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-onions
off:en:frozen-orange-juices,,7,Frozen orange juices,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-orange-juices
off:en:frozen-ostrich-meat,,8,Frozen ostrich meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-ostrich-meat
off:en:frozen-oyster-mushrooms,,8,Frozen oyster mushrooms,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-oyster-mushrooms
off:en:frozen-oysters,,3,Frozen oysters,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-oysters
off:en:frozen-pan-fried-asian-style-vegetables,,8,Frozen pan-fried Asian-style vegetables,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pan-fried-asian-style-vegetables
off:en:frozen-pan-fried-mediterranean-style-grilled-vegetables,,8,Frozen pan-fried Mediterranean-style grilled vegetables,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pan-fried-mediterranean-style-grilled-vegetables
off:en:frozen-pan-fried-vegetables-with-mushrooms-country-style,,8,Frozen pan-fried vegetables with mushrooms country-style,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pan-fried-vegetables-with-mushrooms-country-style
off:en:frozen-pan-fried-vegetables-without-mushrooms,,8,Frozen pan-fried vegetables without mushrooms,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pan-fried-vegetables-without-mushrooms
off:en:frozen-paneer,,8,Frozen Paneer,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-paneer
off:en:frozen-pangasius-fillets,,3,Frozen Pangasius fillets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pangasius-fillets
off:en:frozen-papayas,,8,Frozen papayas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-papayas
off:en:frozen-parsley,,8,Frozen parsley,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-parsley
off:en:frozen-parsnip,,8,Frozen parsnip,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-parsnip
off:en:frozen-pasta,,8,Frozen pasta,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pasta
off:en:frozen-pasta-dishes,,8,Frozen pasta dishes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pasta-dishes
off:en:frozen-peas-and-carrots,,8,Frozen peas and carrots,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-peas-and-carrots
off:en:frozen-pelmeni,,8,Frozen pelmeni,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pelmeni
off:en:frozen-peppers,,8,Frozen peppers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-peppers
off:en:frozen-phyllo-dough,,8,Frozen phyllo dough,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-phyllo-dough
off:en:frozen-pierogi,,8,Frozen pierogi,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pierogi
off:en:frozen-pies,,8,Frozen pies,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pies
off:en:frozen-pigeon-meat,,2,Frozen pigeon meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pigeon-meat
off:en:frozen-pineapples,,8,Frozen pineapples,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pineapples
off:en:frozen-pitas,,8,Frozen pitas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pitas
off:en:frozen-pitted-apricot,,8,Frozen pitted apricot,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pitted-apricot
off:en:frozen-pizza-dough,,8,Frozen pizza dough,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pizza-dough
off:en:frozen-pizzas,,8,Frozen pizzas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pizzas
off:en:frozen-pizzas-and-pies,,8,Frozen pizzas and pies,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pizzas-and-pies
off:en:frozen-plant-based-foods,,8,Frozen plant-based foods,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-plant-based-foods
off:en:frozen-plant-based-foods-mixes,,8,Frozen plant-based foods mixes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-plant-based-foods-mixes
off:en:frozen-plums,,8,Frozen plums,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-plums
off:en:frozen-pomegranates,,8,Frozen pomegranates,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pomegranates
off:en:frozen-pommes-dauphines,,8,Frozen pommes dauphines,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pommes-dauphines
off:en:frozen-pommes-noisettes,,8,Frozen pommes noisettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pommes-noisettes
off:en:frozen-porcini-mushrooms,,8,Frozen porcini mushrooms,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-porcini-mushrooms
off:en:frozen-pork-belly,,2,Frozen pork belly,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-belly
off:en:frozen-pork-jowl,,2,Frozen pork jowl,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-jowl
off:en:frozen-pork-knuckle,,2,Frozen pork knuckle,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-knuckle
off:en:frozen-pork-loin,,2,Frozen pork loin,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-loin
off:en:frozen-pork-meat,,2,Frozen pork meat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-meat
off:en:frozen-pork-offals,,2,Frozen pork offals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-offals
off:en:frozen-pork-shoulders,,2,Frozen pork shoulders,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-shoulders
off:en:frozen-pork-tenderloin-lean,,2,Frozen pork tenderloin lean,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-tenderloin-lean
off:en:frozen-pork-way-leg-without-rind-fat-and-bone,,2,Frozen pork way leg without rind fat and bone,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-pork-way-leg-without-rind-fat-and-bone
off:en:frozen-potato-buns,,8,Frozen potato buns,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-potato-buns
off:en:frozen-potato-croquettes,,8,Frozen potato croquettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:frozen-potato-croquettes
