reference_key,category_id,product_name,keyword,normalized_keyword,match_type,source_name,source_url,source_locator,is_active
off:en:moufflon-fresh-meat,2,Moufflon fresh meat,en:moufflon-fresh-meat,en:moufflon-fresh-meat,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:moufflon-fresh-meat; anchor=en:meats; Official tag; see snapshot hashes,1
off:en:mountain-cheeses,1,Mountain cheeses,Mountain cheeses,mountain cheeses,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-cheeses; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:mountain-cheeses,1,Mountain cheeses,en:mountain-cheeses,en:mountain-cheeses,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-cheeses; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:mountain-cheeses,1,Mountain cheeses,mountain cheese,mountain cheese,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-cheeses; anchor=en:cheeses; English name; project English singularisation; see snapshot hashes,1
off:en:mountain-milks,1,Mountain milks,Mountain milks,mountain milks,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-milks; anchor=en:milks; English name; see snapshot hashes,1
off:en:mountain-milks,1,Mountain milks,en:mountain-milks,en:mountain-milks,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-milks; anchor=en:milks; Official tag; see snapshot hashes,1
off:en:mountain-milks,1,Mountain milks,mountain milk,mountain milk,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-milks; anchor=en:milks; English name; project English singularisation; see snapshot hashes,1
off:en:mountain-waters,7,Mountain waters,Mountain waters,mountain waters,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-waters; anchor=en:beverages; English name; see snapshot hashes,1
off:en:mountain-waters,7,Mountain waters,en:mountain-waters,en:mountain-waters,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mountain-waters; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:mountain-waters,7,Mountain waters,Mountain water,mountain water,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mountain-waters; anchor=en:beverages; English synonym; line 12437; see snapshot hashes,1
off:en:moussaka,17,Moussaka,Moussaka,moussaka,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:moussaka; anchor=en:meals; English name; see snapshot hashes,1
off:en:moussaka,17,Moussaka,en:moussaka,en:moussaka,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:moussaka; anchor=en:meals; Official tag; see snapshot hashes,1
off:en:mozzarella,1,Mozzarella,Mozzarella,mozzarella,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:mozzarella,1,Mozzarella,en:mozzarella,en:mozzarella,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:mozzarella-di-bufala-campana,1,Mozzarella di Bufala Campana,Mozzarella di Bufala Campana,mozzarella di bufala campana,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella-di-bufala-campana; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:mozzarella-di-bufala-campana,1,Mozzarella di Bufala Campana,en:mozzarella-di-bufala-campana,en:mozzarella-di-bufala-campana,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella-di-bufala-campana; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:mozzarella-sticks,1,Mozzarella sticks,Mozzarella sticks,mozzarella sticks,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella-sticks; anchor=en:dairies; English name; see snapshot hashes,1
off:en:mozzarella-sticks,1,Mozzarella sticks,en:mozzarella-sticks,en:mozzarella-sticks,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella-sticks; anchor=en:dairies; Official tag; see snapshot hashes,1
off:en:mozzarella-sticks,1,Mozzarella sticks,mozzarella stick,mozzarella stick,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarella-sticks; anchor=en:dairies; English name; project English singularisation; see snapshot hashes,1
off:en:mozzarellas-from-gioia-del-colle,1,Mozzarellas from Gioia del Colle,Mozzarellas from Gioia del Colle,mozzarellas from gioia del colle,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarellas-from-gioia-del-colle; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:mozzarellas-from-gioia-del-colle,1,Mozzarellas from Gioia del Colle,en:mozzarellas-from-gioia-del-colle,en:mozzarellas-from-gioia-del-colle,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarellas-from-gioia-del-colle; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:mozzarellas-from-gioia-del-colle,1,Mozzarellas from Gioia del Colle,mozzarella from gioia del colle,mozzarella from gioia del colle,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarellas-from-gioia-del-colle; anchor=en:cheeses; English name; project English singularisation; see snapshot hashes,1
off:en:mozzarellas-with-herbs,1,Mozzarellas with herbs,Mozzarellas with herbs,mozzarellas with herbs,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarellas-with-herbs; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:mozzarellas-with-herbs,1,Mozzarellas with herbs,en:mozzarellas-with-herbs,en:mozzarellas-with-herbs,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarellas-with-herbs; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:mozzarellas-with-herbs,1,Mozzarellas with herbs,mozzarella with herb,mozzarella with herb,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mozzarellas-with-herbs; anchor=en:cheeses; English name; project English singularisation; see snapshot hashes,1
off:en:muenster-cheese,1,Muenster cheese,Muenster cheese,muenster cheese,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muenster-cheese; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:muenster-cheese,1,Muenster cheese,en:muenster-cheese,en:muenster-cheese,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muenster-cheese; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:muenster-cheese,1,Muenster cheese,Muenster,muenster,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:muenster-cheese; anchor=en:cheeses; English synonym; line 44645; see snapshot hashes,1
off:en:muesli-flakes-fortified-with-vitamins-and-chemical-elements,14,Muesli flakes fortified with vitamins and chemical elements,Muesli flakes fortified with vitamins and chemical elements,muesli flakes fortified with vitamins and chemical elements,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muesli-flakes-fortified-with-vitamins-and-chemical-elements; anchor=en:cereals-and-their-products; English name; see snapshot hashes,1
off:en:muesli-flakes-fortified-with-vitamins-and-chemical-elements,14,Muesli flakes fortified with vitamins and chemical elements,en:muesli-flakes-fortified-with-vitamins-and-chemical-elements,en:muesli-flakes-fortified-with-vitamins-and-chemical-elements,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muesli-flakes-fortified-with-vitamins-and-chemical-elements; anchor=en:cereals-and-their-products; Official tag; see snapshot hashes,1
off:en:muesli-flakes-fortified-with-vitamins-and-chemical-elements,14,Muesli flakes fortified with vitamins and chemical elements,muesli flake fortified with vitamin and chemical element,muesli flake fortified with vitamin and chemical element,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muesli-flakes-fortified-with-vitamins-and-chemical-elements; anchor=en:cereals-and-their-products; English name; project English singularisation; see snapshot hashes,1
off:en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements,14,Muesli flakes not fortified with vitamins and chemical elements,Muesli flakes not fortified with vitamins and chemical elements,muesli flakes not fortified with vitamins and chemical elements,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements; anchor=en:cereals-and-their-products; English name; see snapshot hashes,1
off:en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements,14,Muesli flakes not fortified with vitamins and chemical elements,en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements,en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements; anchor=en:cereals-and-their-products; Official tag; see snapshot hashes,1
off:en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements,14,Muesli flakes not fortified with vitamins and chemical elements,muesli flake not fortified with vitamin and chemical element,muesli flake not fortified with vitamin and chemical element,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements; anchor=en:cereals-and-their-products; English name; project English singularisation; see snapshot hashes,1
off:en:mueslis,14,Mueslis,Mueslis,mueslis,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis; anchor=en:cereals-and-their-products; English name; see snapshot hashes,1
off:en:mueslis,14,Mueslis,en:mueslis,en:mueslis,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis; anchor=en:cereals-and-their-products; Official tag; see snapshot hashes,1
off:en:mueslis,14,Mueslis,Muesli,muesli,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mueslis; anchor=en:cereals-and-their-products; English synonym; line 63037; see snapshot hashes,1
off:en:mueslis,14,Mueslis,Granola,granola,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mueslis; anchor=en:cereals-and-their-products; English synonym; line 63037; see snapshot hashes,1
off:en:mueslis-with-chocolate,14,Mueslis with chocolate,Mueslis with chocolate,mueslis with chocolate,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-chocolate; anchor=en:cereals-and-their-products; English name; see snapshot hashes,1
off:en:mueslis-with-chocolate,14,Mueslis with chocolate,en:mueslis-with-chocolate,en:mueslis-with-chocolate,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-chocolate; anchor=en:cereals-and-their-products; Official tag; see snapshot hashes,1
off:en:mueslis-with-fruits,14,Mueslis with fruits,Mueslis with fruits,mueslis with fruits,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-fruits; anchor=en:cereals-and-their-products; English name; see snapshot hashes,1
off:en:mueslis-with-fruits,14,Mueslis with fruits,en:mueslis-with-fruits,en:mueslis-with-fruits,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-fruits; anchor=en:cereals-and-their-products; Official tag; see snapshot hashes,1
off:en:mueslis-with-fruits,14,Mueslis with fruits,mueslis with fruit,mueslis with fruit,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-fruits; anchor=en:cereals-and-their-products; English name; project English singularisation; see snapshot hashes,1
off:en:mueslis-with-nuts,14,Mueslis with nuts,Mueslis with nuts,mueslis with nuts,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-nuts; anchor=en:cereals-and-their-products; English name; see snapshot hashes,1
off:en:mueslis-with-nuts,14,Mueslis with nuts,en:mueslis-with-nuts,en:mueslis-with-nuts,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-nuts; anchor=en:cereals-and-their-products; Official tag; see snapshot hashes,1
off:en:mueslis-with-nuts,14,Mueslis with nuts,Walnut muesli,walnut muesli,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mueslis-with-nuts; anchor=en:cereals-and-their-products; English synonym; line 63118; see snapshot hashes,1
off:en:mueslis-with-nuts,14,Mueslis with nuts,mueslis with nut,mueslis with nut,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mueslis-with-nuts; anchor=en:cereals-and-their-products; English name; project English singularisation; see snapshot hashes,1
off:en:muffins,12,Muffins,Muffins,muffins,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muffins; anchor=en:biscuits-and-cakes; English name; see snapshot hashes,1
off:en:muffins,12,Muffins,en:muffins,en:muffins,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muffins; anchor=en:biscuits-and-cakes; Official tag; see snapshot hashes,1
off:en:muffins,12,Muffins,muffin,muffin,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:muffins; anchor=en:biscuits-and-cakes; English synonym; line 36945; see snapshot hashes,1
off:en:mugi-shoshu,7,Mugi-Shoshu,Mugi-Shoshu,mugi shoshu,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mugi-shoshu; anchor=en:beverages; English name; see snapshot hashes,1
off:en:mugi-shoshu,7,Mugi-Shoshu,en:mugi-shoshu,en:mugi-shoshu,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mugi-shoshu; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:muhammara,13,Muhammara,Muhammara,muhammara,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muhammara; anchor=en:sauces; English name; see snapshot hashes,1
off:en:muhammara,13,Muhammara,en:muhammara,en:muhammara,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:muhammara; anchor=en:sauces; Official tag; see snapshot hashes,1
off:en:mulled-wines,7,Mulled wines,Mulled wines,mulled wines,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mulled-wines; anchor=en:beverages; English name; see snapshot hashes,1
off:en:mulled-wines,7,Mulled wines,en:mulled-wines,en:mulled-wines,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mulled-wines; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:mulled-wines,7,Mulled wines,Mulled wine,mulled wine,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mulled-wines; anchor=en:beverages; English synonym; line 1919; see snapshot hashes,1
off:en:mulled-wines,7,Mulled wines,Mulled red wines,mulled red wines,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mulled-wines; anchor=en:beverages; English synonym; line 1919; see snapshot hashes,1
off:en:mulled-wines,7,Mulled wines,mulled red wine,mulled red wine,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:mulled-wines; anchor=en:beverages; English synonym; line 1919; project English singularisation; see snapshot hashes,1
off:en:mullet,3,Mullet,Mullet,mullet,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mullet; anchor=en:seafood; English name; see snapshot hashes,1
off:en:mullet,3,Mullet,en:mullet,en:mullet,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mullet; anchor=en:seafood; Official tag; see snapshot hashes,1
off:en:mullet-rillettes,13,Mullet rillettes,Mullet rillettes,mullet rillettes,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mullet-rillettes; anchor=en:spreads; English name; see snapshot hashes,1
off:en:mullet-rillettes,13,Mullet rillettes,en:mullet-rillettes,en:mullet-rillettes,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mullet-rillettes; anchor=en:spreads; Official tag; see snapshot hashes,1
off:en:mullet-rillettes,13,Mullet rillettes,mullet rillette,mullet rillette,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:mullet-rillettes; anchor=en:spreads; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-juices,7,Multifruit juices,Multifruit juices,multifruit juices,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices; anchor=en:beverages; English name; see snapshot hashes,1
off:en:multifruit-juices,7,Multifruit juices,en:multifruit-juices,en:multifruit-juices,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:multifruit-juices,7,Multifruit juices,multifruit juice,multifruit juice,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-juices-from-concentrate,7,Multifruit juices from concentrate,Multifruit juices from concentrate,multifruit juices from concentrate,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices-from-concentrate; anchor=en:beverages; English name; see snapshot hashes,1
off:en:multifruit-juices-from-concentrate,7,Multifruit juices from concentrate,en:multifruit-juices-from-concentrate,en:multifruit-juices-from-concentrate,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices-from-concentrate; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:multifruit-juices-from-concentrate,7,Multifruit juices from concentrate,Multivitamin mixed fruits juice reconstituted from a concentrate,multivitamin mixed fruits juice reconstituted from a concentrate,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multifruit-juices-from-concentrate; anchor=en:beverages; English synonym; line 8339; see snapshot hashes,1
off:en:multifruit-juices-from-concentrate,7,Multifruit juices from concentrate,multifruit juice from concentrate,multifruit juice from concentrate,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices-from-concentrate; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-juices-from-concentrate,7,Multifruit juices from concentrate,multivitamin mixed fruit juice reconstituted from a concentrate,multivitamin mixed fruit juice reconstituted from a concentrate,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multifruit-juices-from-concentrate; anchor=en:beverages; English synonym; line 8339; project English singularisation; see snapshot hashes,1
off:en:multifruit-juices-with-coconut-water,7,Multifruit juices with coconut water,Multifruit juices with coconut water,multifruit juices with coconut water,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices-with-coconut-water; anchor=en:beverages; English name; see snapshot hashes,1
off:en:multifruit-juices-with-coconut-water,7,Multifruit juices with coconut water,en:multifruit-juices-with-coconut-water,en:multifruit-juices-with-coconut-water,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices-with-coconut-water; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:multifruit-juices-with-coconut-water,7,Multifruit juices with coconut water,multifruit juice with coconut water,multifruit juice with coconut water,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-juices-with-coconut-water; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-nectars,7,Multifruit nectars,Multifruit nectars,multifruit nectars,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-nectars; anchor=en:beverages; English name; see snapshot hashes,1
off:en:multifruit-nectars,7,Multifruit nectars,en:multifruit-nectars,en:multifruit-nectars,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-nectars; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:multifruit-nectars,7,Multifruit nectars,Mixed fruits nectars,mixed fruits nectars,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multifruit-nectars; anchor=en:beverages; English synonym; line 9152; see snapshot hashes,1
off:en:multifruit-nectars,7,Multifruit nectars,multifruit nectar,multifruit nectar,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-nectars; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-nectars,7,Multifruit nectars,mixed fruit nectar,mixed fruit nectar,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multifruit-nectars; anchor=en:beverages; English synonym; line 9152; project English singularisation; see snapshot hashes,1
off:en:multifruit-pastes,6,Multifruit pastes,Multifruit pastes,multifruit pastes,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-pastes; anchor=en:snacks; English name; see snapshot hashes,1
off:en:multifruit-pastes,6,Multifruit pastes,en:multifruit-pastes,en:multifruit-pastes,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-pastes; anchor=en:snacks; Official tag; see snapshot hashes,1
off:en:multifruit-pastes,6,Multifruit pastes,multifruit paste,multifruit paste,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-pastes; anchor=en:snacks; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-sorbets,8,Multifruit sorbets,Multifruit sorbets,multifruit sorbets,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-sorbets; anchor=en:frozen-foods; English name; see snapshot hashes,1
off:en:multifruit-sorbets,8,Multifruit sorbets,en:multifruit-sorbets,en:multifruit-sorbets,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-sorbets; anchor=en:frozen-foods; Official tag; see snapshot hashes,1
off:en:multifruit-sorbets,8,Multifruit sorbets,multifruit sorbet,multifruit sorbet,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-sorbets; anchor=en:frozen-foods; English name; project English singularisation; see snapshot hashes,1
off:en:multifruit-yoghurts,1,Multifruit yoghurts,Multifruit yoghurts,multifruit yoghurts,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-yoghurts; anchor=en:yogurts; English name; see snapshot hashes,1
off:en:multifruit-yoghurts,1,Multifruit yoghurts,en:multifruit-yoghurts,en:multifruit-yoghurts,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-yoghurts; anchor=en:yogurts; Official tag; see snapshot hashes,1
off:en:multifruit-yoghurts,1,Multifruit yoghurts,multifruit yoghurt,multifruit yoghurt,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multifruit-yoghurts; anchor=en:yogurts; English name; project English singularisation; see snapshot hashes,1
off:en:multigrain-rusk-slice,12,Multigrain rusk slice,Multigrain rusk slice,multigrain rusk slice,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-rusk-slice; anchor=en:breads; English name; see snapshot hashes,1
off:en:multigrain-rusk-slice,12,Multigrain rusk slice,en:multigrain-rusk-slice,en:multigrain-rusk-slice,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-rusk-slice; anchor=en:breads; Official tag; see snapshot hashes,1
off:en:multigrain-rusks,12,Multigrain rusks,Multigrain rusks,multigrain rusks,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-rusks; anchor=en:breads; English name; see snapshot hashes,1
off:en:multigrain-rusks,12,Multigrain rusks,en:multigrain-rusks,en:multigrain-rusks,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-rusks; anchor=en:breads; Official tag; see snapshot hashes,1
off:en:multigrain-rusks,12,Multigrain rusks,Multigrain rusk,multigrain rusk,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multigrain-rusks; anchor=en:breads; English synonym; line 35805; see snapshot hashes,1
off:en:multigrain-sliced-breads,12,Multigrain sliced breads,Multigrain sliced breads,multigrain sliced breads,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-sliced-breads; anchor=en:breads; English name; see snapshot hashes,1
off:en:multigrain-sliced-breads,12,Multigrain sliced breads,en:multigrain-sliced-breads,en:multigrain-sliced-breads,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-sliced-breads; anchor=en:breads; Official tag; see snapshot hashes,1
off:en:multigrain-sliced-breads,12,Multigrain sliced breads,Sliced breads with cereals,sliced breads with cereals,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multigrain-sliced-breads; anchor=en:breads; English synonym; line 35462; see snapshot hashes,1
off:en:multigrain-sliced-breads,12,Multigrain sliced breads,Multigrain sandwich loaf,multigrain sandwich loaf,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:multigrain-sliced-breads; anchor=en:breads; English synonym; line 35462; see snapshot hashes,1
off:en:multigrain-sliced-breads,12,Multigrain sliced breads,multigrain sliced bread,multigrain sliced bread,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:multigrain-sliced-breads; anchor=en:breads; English name; project English singularisation; see snapshot hashes,1
